478,BDSLBPNSKH,"Balikpapan Diesel,CV                    "
479,BSRJSUBPCL,"Surya Jaya,UD                           "
480,AUT2JKTCDG,"A 2000 Ciledug,PT                       "
481,FORDPRMSDR,"Nusa Sarana Citra Bakti,PT              "
482,*REPRESENT,Over Head Transaksi Cabang              
483,HRMSSRGSDR,"Hartono Raya Motor Smg,PT               "
484,SSCWBPNMRI,SSC Works                               
485,BWMTMKSABD,William Motor                           
486,CCARMKS,"AJ. Central Asia Raya Mks,PT            "
487,TKMGJKTSWB,"Tunas Kencana Megah,PT                  "
488,CCBSDJBRYM,"Cahaya Bungo Sarkopalma,PT              "
489,AUT2MESAMP,"A 2000 Medan Amplas,PT                  "
490,BWJMSTBDPG,Wijaya Motor                            
491,DTMTJKTPCN,"Duta Motor,PT                           "
492,RHYSJKTKGB,"Rahayu Sentosa Jkt,PT                   "
493,KWNMSUBBLW,Kawan Kita Motor                        
494,ACISJKTPMD,Irama Sejuk Sentosa                     
495,HKALPLPSDR,"Hadji Kalla Palopo,PT                   "
496,CNDMTGLMTL,"Chandra Motor,CV                        "
497,TSMPJKTHYM,"Tunas Mobilindo Parama,PT               "
498,CBPWJKTTBS,BP West Java                            
499,AUT2BGRYMN,"A 2000 Bogor Yasmin,PT                  "
500,*PURCHAS,Over Head Purchasing Yoppy              
501,ADHSSLOSRK,"Astra Daihatsu Solo Baru,PT             "
502,CKPSSUB,Kopindosat Surabaya                     
503,*STOCK BAN,Stock Ban Copotan                       
504,SOAPLMPSTA,Sarana Otomotif Adi Perkasa             
505,ANZNSKWAYN,"Anzon Autoplaza Singkawang,PT           "
506,ANZNSTGMTH,"Anzon Autoplaza Sintang,PT              "
507,ANZNKTPSPT,"Anzon Autoplaza Ketapang,PT             "
508,UTCSJKTCPR,Untung Car Service                      
509,GSINJKTTMS,"Garansindo Inter Global TMS,PT          "
510,HNDAJKTFMW,"Istana Kebayoran RM FMW,PT              "
511,ENTSJKTKSR,"Enerren Technologies,PT                 "
512,AGAMGNRBLI,"Agung Automall Gianyar Bali,PT          "
513,FORDJKTBRT,"Kreasi Auto Kencana,PT                  "
514,HRFMRNJTGR,Heru Film                               
515,HKALBNESKW,"Hadji Kalla Bone,PT                     "
516,MDMTSUBGTK,"Master Daya Motor,PT                    "
517,APRJGRSVTR,"Arina Parama Jaya,PT                    "
518,ASJMJKTBTR,"Astrido Jaya Mobilindo,PT               "
519,PRVSSGTYSS,Paris Variasi                           
520,KMBSMDCRYK,"Kombos Manado,CV                        "
521,KMBSKTMARM,"Kombos Kotamobagu,CV                    "
522,KRTAJKTKPR,"Karya Tugas Anda,PT                     "
523,KIAMDPSGSB,"Mobil Nasional Intim,PT                 "
524,SZKIJKTTMG,"Buanamobil Sentral Trada,PT             "
525,HKALKDRAYN,"Hadji Kalla Kendari,PT                  "
526,CBMSJKTMHT,Bank Mandiri Syariah Jkt                
527,KMBSPLUDPG,"Kombos Palu,CV                          "
528,GDUMBPNKBP,"Ghandi Utama Motor,Toko                 "
529,BSBBMKSBDG,"Surabaya Ban,Toko                       "
530,CTRAMKSCDW,Central Aki                             
531,CPTMSUBJWK,"Pertamina UP V Surabaya,PT              "
532,CBNIPATI,BNI SKC Pati.PT                         
533,CSMCJKTHYW,"CSM Corporatama,PT                      "
534,BTSTJMBAYN,"Tri Sakti,UD                            "
535,NSMKSLOSRD,"Bengawan Abadi Motor Solo,PT            "
536,KMBSGRTAYN,"Kombos Gorontalo,CV                     "
537,CKPSKLMTN,Kopindosat Kalimantan                   
538,CKASAKATA,Kasakata                                
539,HKALPR2ARS,"Hadji Kalla Parepare,PT                 "
540,HDRMJKTBTS,Hendra Motor                            
541,SBMASMDPAS,"Serba Mulia Abadi,PT                    "
542,AUT2CKRMHT,"A 2000 Lippo Cikarang,PT                "
543,SZKIDPSIMB,"United Indobali,PT                      "
544,DMJYPKUDRN,"Damai Jaya,CV                           "
545,AUT2SUBKTJ,"A 2000 Kertajaya,PT                     "
546,BCDRKDRAYN,"Candra,CV                               "
547,NSMCMGLRMG,"Nasmoco Magelang,PT                     "
548,ACLTPLMLKN,Lancar Teknik                           
549,PLMJSGTYSS,"Pelita Motor Jaya Sgt,PT                "
550,PLMJBPNSDR,"Pelita Motor Jaya Bpn,PT                "
551,AUT2PLMVTR,"A 2000 Palembang Veteran,PT             "
552,BNCKJKTDMT,New CK Motorsport                       
553,ADHSJKTPPG,"Astra Daihatsu Pdk Pinang,PT            "
554,ADHSSUBWRU,"Astra Daihatsu Waru,PT                  "
555,CBNIBDJ,"BNI Banjarmasin,PT                      "
556,BSWJPLMPRK,"Bumi Sriwijaya Harapan,PT               "
557,NSMCJOGJNT,"Nasmoco Bahtera Motor-Janti,PT          "
558,SMDSTGRSDR,"Sukses Mandiri Sejati,PT                "
559,SCSLJKTGSR,"Solar Control Specialist,PT             "
560,CDHEVPRINT,DHEVIRA PRINT                           
561,TOSUMBRANI,"SUMBRANI,PD                             "
562,UCOK,Ucok Jok                                
563,STPOPULAR,Popular Stationery                      
564,SPPJAYA,"Jaya Guna, Toko                         "
565,HNDAJKTKLM,"Megatama Mandiri KLM,PT                 "
566,SPPGARUDA,"Garuda Motor, Toko                      "
567,BANCANDRA,"Candra BUana Mandiri,PT                 "
568,ACCSHP,"Sinar Harapan,Toko                      "
569,TOOLSDNMS,"Dinamis Motor, Toko                     "
570,SDMTJKTMPR,"Srikandi Diamond Motor MPR,PT           "
571,BANLIYA,Liya Naga Intan                         
572,SRGBINTANG,Bintang Satu Production                 
573,STELLA,"Intrasari Raya,PT                       "
574,CTLKMPKR,Telkom Palangkaraya                     
575,BANCAWANG,"Oto Senntosa Sentra Makmur,PT           "
576,AGAMTBNBLI,"Agung Automall Tabanan Bali,PT          "
577,CCARJKT,"Aj. Central Asia Raya Jkt,PT            "
578,BNRMCPUSUB,"Bina Nurani Mulia,CV                    "
579,HNDADPSIMB,"Dewata Motor,PT                         "
580,ANABKPGTMR,"Auto Nusa Abadi Kpg,CV                  "
581,RMBS CTMR,Reimburse Customer                      
582,HDYMSOLMJS,Hidayat Motor                           
583,BWJBSUBUDW,"Wijaya Ban,UD                           "
584,HKALMKSHCM,"Hadji Kalla Mks HOS Cokrmnt,PT          "
585,AUT2PDGKTS,"A 2000 Padang Khatib S,PT               "
586,PTJPSGTYSS,"Ponti Jaya Prima Sangatta,CV            "
587,STPOP,"Popular Stationery, Toko                "
588,AGAMDJBBJN,"Agung Automall Jambi,PT                 "
589,PMDJAYA,"Jaya Makmur Sejahtera,PD                "
590,HKALPLUJND,"Hadji Kalla Palu,PT                     "
591,ACMAJKTPCN,"Mandala Arva,PT                         "
592,BPNMMLGGTS,Purnama Ban                             
593,KMBSAMBKPT,"Kombos Ambon,CV                         "
594,CLNGJKTPKN,Cling Salon Mobil                       
595,SPPCHMP,"Champion Motor, Toko                    "
596,FORDSUBPIP,"Fortune Delta Motor,PT                  "
597,ACCSTJ,Tiga Jaya                               
598,TIMOJKTDRR,Tiamo Salon                             
599,KMBSMDCSDR,"Kombos Sudirman Manado,CV               "
600,FURTR,"Mekar Furniture, Toko                   "
601,HKALPLWTUM,"Hadji Kalla Polewali,PT                 "
602,ACCOTO,"Oto Ban,Toko                            "
603,AJMTPNKAYN,AJ Motor                                
604,SZKIMKSLTJ,"Megah Putra Sejahtera,PT                "
605,HNDAJKTPKB,"Mitrausaha Gentaniaga PKB,PT            "
606,WKMMTGRGTK,"Wahana Karya Mitramuda,PT               "
607,REJMJKTJGL,"Relief Esa Jaya Makmur,PT               "
608,SRYSBTMTBA,"Surya Sejahtera Btm,PT                  "
609,USPBMESPBT,Usaha Pribumi                           
610,ASPMKTAMDR,Asep Motor                              
611,GYSRSUBGYN,Gayungsari                              
612,NISSCRBBJD,"Wahana Rejeki Mobilindo Crb,PT          "
613,SPPSRP,"Serimpi Motor, Toko                     "
614,SPPSFR,"Sinar Safari, Toko                      "
615,HNDAMESSSM,"Arista Auto Lestari Medan,PT            "
616,BANTUNAS,"Tunas Jaya,Toko                         "
617,CNMRKNDHAS,Citra Nusa Motor                        
618,CKPSKNDASD,Kopindosat Kendari                      
619,SNTSSMGPDN,Santoso                                 
620,BTKSSUBRYN,Botak Seng                              
621,RJSTCRBOTT,Rejeki Jaya Sentosa Cirebon             
622,TMAXJKTSAP,Maximas                                 
623,CTTBNA,"Buana Cipta Asri,PT                     "
624,BTKSJKTTAR,Botak Seng                              
625,PUMINVOICE,Penyelesaian Uang Muka                  
626,SBUJPLMRST,Sumber Usaha Jaya                       
627,YSSPBLNSKS,Yayasan Sekerat Prima                   
628,HNDAJKTKPT,"Auto Daya Keisindo,PT                   "
629,SPPBUANA,Buana Sakti Aneka Motor                 
630,SPPSKWN,Dua Sekawan Motor                       
631,BNACPTKPLW,"Borneo Auto Cemerlang,PT                "
632,KMRNJKTHYW,Kemurnian Bengkel                       
633,TNSRBDOGTS,Tunas Ridean Bandung GS.PT              
634,RTBRONSON,"Bronson audio, Toko                     "
635,OLISDKN,"Sadikun Niagamas Raya,PT                "
636,SPPDINAMIS,"Dinamis Accesories, Toko                "
637,IDGPMKSADP,Indygo Pratama                          
638,BANTNSBY,"Tunas Harapan Surabaya,UD               "
639,SPPIMS,Indo Multi Spring                       
640,AISZSMDWHS,Astra Isuzu Samarinda W Hasyim          
641,HNDATGRBTR,"Gading Prima Perkasa,PT                 "
642,SPPTANI,"Tani Motor, Toko                        "
643,BPMSPKUTKT,Permaisuri Ban                          
644,MKAJMGLMBS,Mekar Armada Jaya.PT NewArmada          
645,STGJCRBKLJ,Selecta Grage Jaya.PT                   
646,ACCPSACC,Pusat Accu Toko                         
647,ACCDCTR,Doctor Accu                             
648,SPPHONDA,"Jaya Guna Honda, Toko                   "
649,AUT2BKSNRG,"A 2000 Bekasi Narogong,PT               "
650,SPPATLAS,"Atlas Motor, Toko                       "
651,HNDASUBGTB,"Saver Mulia,PT                          "
652,OLITIMOTI,"Timoti Sukses Makmur ,PT                "
653,HNDASMDGJM,"Semoga Jaya Raya GJM,PT                 "
654,BEKJCLGRYC,"Eka Jaya Grup Cilegon,PD                "
655,NISSJKTTBS,"Wahana Wirawan TB. Smtpg,PT             "
656,*INTERNAL,Workshop Harent                         
657,KMBSJYPKLD,"Kombos Jayapura,CV                      "
658,SPTAR,"Aneka Ragam,CV                          "
659,HKALLWBSRL,"Hadji Kalla Luwuk Banggai,PT            "
660,MDDINASTI,"Dinasti, Toko                           "
661,LDJYTSKPMD,Lodi Jaya.CV                            
662,TRNMPWKSDM,"Torana Motor,PT                         "
663,HNDAJOGAST,"Anugerah Kasih Putera,PT                "
664,LMNZJKTLPB,Luminoz Salon                           
665,ACKJJKTRDL,"Kikijaya Airconindo RDLM,PT             "
666,BMDKCRBMDK,Merdeka Ban Cirebon                     
667,SYIMKDSRKD,"Surya Indah Motor Kudus,CV              "
668,SPKMTR,Karunia Motor                           
669,HNDASMDPAS,"Semoga Jaya Raya PASR,PT                "
670,NBRNBPNSDM,"New Baronet,CV                          "
671,BABPPKUHIM,Aneka Ban Permaisuri                    
672,ADHSSUBHRM,"Astra Daihatsu HR.Muhammad,PT           "
673,NWRMSUBKDN,New Raya Motor                          
674,AWETSUBKDG,"AWET, UD                                "
675,KMBSSRGAYN,"Kombos Sorong,CV                        "
676,TNSRBKSJTW,"Tunas Ridean Jatiwaringin,PT            "
677,NSMCPKLRKB,"Chandra Pratama Motor,PT                "
678,HNDAMKSTNP,Sanggar Laut Selatan                    
679,AROPSUBBLW,"Aneka Raya Optima, PT                   "
680,KHSMSUBKDD,Karya Hasil Motor                       
681,HNDABGRBMG,"Mandiri Perwira Raya M BMG,PT           "
682,FORDMDCRYT,"DUA TUNGGAL PERKASA, PT                 "
683,BNACPKRCLR,"Borneo Auto Cemerlang,PT                "
684,ATKSUKSESM,"Sukses Makmur,Toko                      "
685,AGAMDPSHOS,"Agung Automall Denpasar,PT              "
686,PLTMSMGSLA,"Platinum Motor,CV                       "
687,DNBSBACTHM,"Dunia Barusa Banda Aceh, PT             "
688,BPDLSRGSLM,PADAELO (Tk Kurnia)                     
689,ACSASUBDNY,Sumber Agung                            
690,HKALBLKLTO,"Hadji Kalla Bulukumba,PT                "
691,HNDAJKTPJK,"Imora Motor,PT                          "
692,CHYKJKTJRM,"Cahaya Kencana, PT                      "
693,HNDATGRCBR,"Honda Pondok Cabe,PT                    "
694,BANSURYAJK,"Surya Jaya,Toko                         "
695,SDMTSUBPCL,"Srikandi Diamond Motor Sby,PT           "
696,ATKBUMAMG2,Buma Teknik                             
697,SBSKSUBDPG,Sumber Sakti Sejahtera                  
698,TJOKSGTSKH,Tjokro Bersaudara Sangattaindo          
699,ACCMBPNSGD,Cahaya Mulya                            
700,NISSJKTPLT,Indomobil Trada Nasional Pluit          
701,HNDAPLMAYN,Union Motor.CV                          
702,HNDASLOSRD,Honda Bintang                           
703,ATBZPKUKNT,AUTOBLITZ                               
704,BMJYTJURMD,"Ban Maju Jaya,Toko                      "
705,FORDJMBSKH,"Citra Abadi Indah Cmrl Jmb, PT          "
706,NISSLMPPGA,"Wahana Persada Lampung,PT               "
707,SZKIPLGSTS,"Nusa Sarana Citra Bakti,PT              "
708,SZKIBPNAYN,Samekarindo Indah                       
709,SZKIMESADM,Trans Sumatera Agung                    
710,SZKIJKTDSU,"Surya Megah Kencana,PT                  "
711,SMDSTGRPBN,"Sukses Mandiri Sejati Tgr,PT            "
712,NSMKSKHSLB,"Bengawan Abadi Motor Slb,PT             "
713,TNSRJKTKBL,"Tunas Ridean Kebayoran Lama,PT          "
714,AUT2MLGSKN,"A 2000 Malang Sukun,PT                  "
715,BBRNBNYPBY,"Beringin,UD                             "
716,ACISJKTAGD,Irama Sejuk Santosa Jkt                 
717,SPPNSSNRJY,"Sinar Jaya, Toko                        "
718,ACSATRIADM,Satria Motor AC                         
719,ACJYMKMRLT,"Jaya Makmur Lestari,PT                  "
720,ACMDLAJAYA,Mandala Jaya AC                         
721,LAMPMITRAS,"Mitra Sarana Sukses Int, PT             "
722,NSMCSRGMJP,"Nasmoco Majapahit Semarang,PT           "
723,SPPHONDAAT,"Gading Prima Autoland-Honda,PT          "
724,SPPMERCYMD,MANDIRI JAYA MOTOR                      
725,ACCSWHBSRV,"Sawah Besar Variasi,Toko                "
726,ACCSGANAVR,Gana Motor Variasi                      
727,TOOLANGSAP,"Angsa Putih Kurnia Kharisma,PT          "
728,HPANDREWCL,Andrew Cellular                         
729,BADMPRBRPS,"Andi Motor-Probolinggo,UD               "
730,DUTASUBKDG,Duta Mulia                              
731,SJSKSUBRYP,Sumber Jaya Sakti                       
732,PJMTSUBKDG,Panjang Jiwo Motor                      
733,JAYMSUBBLW,Jaya Makmur-Sby                         
734,BUCJMKSTTP,"Usaha Central Jaya, PT                  "
735,FORDSRGAYN,"Kreasi Auto Kencana, PT                 "
736,DNBSLSWMDK,"Dunia Barusa Lhokseumawe,PT             "
737,AJYMCPUMLT,Adi Jaya Motor                          
738,BANSBYSBRR,"Subur Sejati,Toko                       "
739,BPMSJKTMHK,Permaisuri Ban Jkt                      
740,HOMRBDOTPK,Halim Oto Mandiri                       
741,PLBACCKRPD,"Atlanta Motor, Toko                     "
742,SPRPSDMTRR,"Sumber Diesel Motor, Toko               "
743,KDANMTRPJG,"Krida Dinamik Autonusa,PT               "
744,BACOMESPUN,Achironn Otomotif                       
745,BRPABJMAYN,"Banindo Rodaperkasa Abadi,PT            "
746,DWBSTGRMHT,"Dwindo Berlian Samjaya,PT               "
747,OLIASAJKTA,"Anugrah Sumber Alam, PT                 "
748,BDNMAMBIMB,"Dunia Motor,Toko                        "
749,TGUHSUBKDG,"Teguh, PD                               "
750,AUT2LMPRJB,"A 2000 Lampung Raja Basa,PT             "
751,TJMTSUBBLW,Tunggal Jaya Motor                      
752,ACCPAHALAS,"Pahala Sakti-1,Toko                     "
753,SAFETYFDWJ,"Forta Dwijayatama,PT                    "
754,ATDSLMPHYW,Auto Design                             
755,BATTSURYAM,"Surya Motor,Toko                        "
756,ATKVIDISTA,"Vidi Stationery,Toko                    "
757,FORDMESGTS,"Auto Kencana Andalas,PT                 "
758,ADHSBKSJSM,"Astra Daihatsu Bekasi,PT                "
759,MEGASUBKDG,Mega Jaya                               
760,BEARNTNTKN,"Teknindopuri Ampuhperkasa,PT            "
761,OLICAHAYAE,Cahaya Era Sejahtera SentosaPT          
762,KAGESGTYSS,Karya Gemilang                          
763,BANENATSKH,"Aneka Ban Natuna,Toko                   "
764,SAFETYBAJA,"Baja Teknik,UD                          "
765,SERGMKREST,"Kresti Kencanamulia,PT                  "
766,EMBKEMOCEN,"Sinar Asia jemb V,Toko                  "
767,TOOLNIAGAJ,"Niaga Jaya, Toko                        "
768,HYNDJKTMPN,"Cahya Prima Persada, PT                 "
769,BCBMSUBKRG,"Candra Buana Mandiri, PT                "
770,KIASMLGMST,"Siantar Mobil Indonesia Mlg,PT          "
771,BANETSKAYN,"Aneka Ban Tasikmalaya, PD               "
772,ATKFOTOCPY,"Samafitro,PT                            "
773,AGAMBKUPNT,"Agung Automall Bengkulu, PT             "
774,PITSSUBHRM,"Pit Stop HR Muhammad,PT                 "
775,BDTBSUBUNW,Duta Ban Variasi                        
776,BIJSLMPSHN,Indah Jaya Sentosa.CV                   
777,FORDPRBSDR,"Citra Abadi Indah Cmrl Prm, PT          "
778,ADHSMDCRMD,"Astra Daihatsu Manado,PT                "
779,ADHSCBBTYG,"Astra Daihatsu Cibubur ,PT              "
780,ACSMSRGBSR,Soeroboyo Motor (WIN AC)                
781,ACKJJKTBAG,"Kikijaya AC Artha Gading,PT             "
782,SYMTSUBKDD,Surya Motor                             
783,JLSMMDNCKR,"Jolo Sejahtera,PT                       "
784,BJYBBTMKIB,Jaya Ban                                
785,PPBMPKUSDR,"Pekan Perkasa Berlian Motor,PT          "
786,NSMCTGLMTL,"Nasmoco Pratama Motor Tgl,PT            "
787,AJMTBPNMTH,Andy Jaya Motor                         
788,BRDMTGLGJM,"Roda Mulia, Toko Ban                    "
789,ADHSTGRIMB,"Astra Daihatsu Karawaci,PT              "
790,ACTBCLGRYS,Tunas Baru Motor                        
791,SPDOPKUTKT,Speedo                                  
792,ADSRJKTPJG,"Arisma Dawindo Sarana,PT                "
793,NSMCSRGKGW,"Nasmoco Kaligawe Semarang, PT           "
